day_of_year,is_daylight,distance_to_solar_noon,average_temperature_day,average_wind_direction_day,average_wind_speed_day,sky_cover,visibility,relative_humidity,average_wind_speed_period,average_barometric_pressure_period,power_generated_kw,first_hour_of_period_sin,first_hour_of_period_cos,day_of_year_sin,day_of_year_cos,distance_to_noon_squared,solar_potential
179,1,0.150112867,70,30,11.6,0,10.0,56,6.0,29.87,27692,0.49999999999999994,-0.8660254037844387,0.0686147380021341,-0.9976432316860063,0.022533872838959693,0.8684790936442308
179,1,0.053047404,70,30,11.6,1,10.0,48,20.0,29.84,32832,-0.2588190451025208,-0.9659258262890683,0.0686147380021341,-0.9976432316860063,0.002814027071139216,0.9439874604662527
179,1,0.256207675,70,30,11.6,1,10.0,50,23.0,29.8,20767,-0.8660254037844385,-0.5000000000000004,0.0686147380021341,-0.9976432316860063,0.06564237272890563,0.7677692236402939
179,1,0.459367946,70,30,11.6,1,9.0,70,15.0,29.78,1996,-0.9659258262890684,0.2588190451025203,0.0686147380021341,-0.9976432316860063,0.21101890981225893,0.591550986814335
179,0,0.662528217,70,30,11.6,1,10.0,81,11.0,29.81,0,-0.5000000000000004,0.8660254037844384,0.0686147380021341,-0.9976432316860063,0.43894363832119904,0.4153327499883764
180,0,0.760451977,62,30,13.3,0,10.0,84,9.0,29.8,0,0.25881904510252074,0.9659258262890683,0.05147875477034673,-0.9986740898848305,0.5782872093232085,0.3337324424356205
180,1,0.557062147,62,30,13.3,1,10.0,93,14.0,29.8,0,0.8660254037844386,0.5000000000000001,0.05147875477034673,-0.9986740898848305,0.3103182356202496,0.5068124709440702
180,1,0.353672316,62,30,13.3,1,9.0,84,11.0,29.82,8254,0.9659258262890683,-0.25881904510252063,0.05147875477034673,-0.9986740898848305,0.12508410710480386,0.6832298247442615
180,1,0.150282486,62,30,13.3,1,10.0,70,15.0,29.82,29225,0.49999999999999994,-0.8660254037844387,0.05147875477034673,-0.9986740898848305,0.022584825598340193,0.8596471776770674
180,1,0.053107345,62,30,13.3,1,9.0,61,20.0,29.8,34434,-0.2588190451025208,-0.9659258262890683,0.05147875477034673,-0.9986740898848305,0.002820390092949025,0.9439354685227413
180,1,0.256497175,62,30,13.3,1,8.0,61,18.0,29.77,21417,-0.8660254037844385,-0.5000000000000004,0.05147875477034673,-0.9986740898848305,0.06579080078298064,0.7675181155899353
180,1,0.459887006,62,30,13.3,1,10.0,72,14.0,29.78,2070,-0.9659258262890684,0.2588190451025203,0.05147875477034673,-0.9986740898848305,0.21149605828764403,0.5911007617897441
180,0,0.663276836,62,30,13.3,0,10.0,78,6.0,29.82,0,-0.5000000000000004,0.8660254037844384,0.05147875477034673,-0.9986740898848305,0.4399361611741709,0.41887213015852354
181,0,0.761581921,65,32,8.1,0,10.0,78,6.0,29.81,0,0.25881904510252074,0.9659258262890683,0.03432760051324382,-0.9994106342455052,0.5800070223940502,0.33274244562867616
181,1,0.55819209,65,32,8.1,1,10.0,87,6.0,29.79,0,0.8660254037844386,0.5000000000000001,0.03432760051324382,-0.9994106342455052,0.3115784093385681,0.5058323749725806
181,1,0.35480226,65,32,8.1,1,10.0,75,0.0,29.81,1645,0.9659258262890683,-0.25881904510252063,0.03432760051324382,-0.9994106342455052,0.12588464370110758,0.6822497279053866
181,1,0.151412429,65,32,8.1,1,10.0,73,7.0,29.82,18567,0.49999999999999994,-0.8660254037844387,0.03432760051324382,-0.9994106342455052,0.022925723655680037,0.8586670817055778
181,1,0.051977401,65,32,8.1,1,10.0,62,8.0,29.81,34320,-0.2588190451025208,-0.9659258262890683,0.03432760051324382,-0.9994106342455052,0.002701650214714801,0.9449155653616162
181,1,0.255367232,65,32,8.1,2,10.0,59,15.0,29.77,22350,-0.8660254037844385,-0.5000000000000004,0.03432760051324382,-0.9994106342455052,0.06521242317934182,0.7607356033638348
181,1,0.458757062,65,32,8.1,1,10.0,70,10.0,29.78,2137,-0.9659258262890684,0.2588190451025203,0.03432760051324382,-0.9994106342455052,0.21045804193487183,0.5920808586286191
181,0,0.662146893,65,32,8.1,2,10.0,78,8.0,29.82,0,-0.5000000000000004,0.8660254037844384,0.03432760051324382,-0.9994106342455052,0.4384385079095534,0.41146488356753474
182,0,0.762443439,65,31,8.6,2,10.0,81,6.0,29.81,0,0.25881904510252074,0.9659258262890683,0.01716632975470737,-0.9998526477050269,0.5813199976741468,0.3253478768116273
182,1,0.558823529,65,31,8.6,4,10.0,75,5.0,29.82,0,0.8660254037844386,0.5000000000000001,0.01716632975470737,-0.9998526477050269,0.3122837365640138,0.4899730172635429
182,1,0.35520362,65,31,8.6,4,10.0,75,3.0,29.84,1748,0.9659258262890683,-0.25881904510252063,0.01716632975470737,-0.9998526477050269,0.1261696116611044,0.6612379094623501
182,1,0.15158371,65,31,8.6,1,10.0,70,5.0,29.84,15670,0.49999999999999994,-0.8660254037844387,0.01716632975470737,-0.9998526477050269,0.022977621137364103,0.8585185150804535
182,1,0.052036199,65,31,8.6,1,10.0,55,8.0,29.83,35405,-0.2588190451025208,-0.9659258262890683,0.01716632975470737,-0.9998526477050269,0.002707766006367601,0.9448645648395265
182,1,0.255656109,65,31,8.6,1,10.0,55,15.0,29.8,21784,-0.8660254037844385,-0.5000000000000004,0.01716632975470737,-0.9998526477050269,0.06536004606901989,0.7682476438921213
182,1,0.459276018,65,31,8.6,1,10.0,75,16.0,29.81,2106,-0.9659258262890684,0.2588190451025203,0.01716632975470737,-0.9998526477050269,0.21093446070993632,0.5916307238121015
182,0,0.662895928,65,31,8.6,1,10.0,84,9.0,29.84,0,-0.5000000000000004,0.8660254037844384,0.01716632975470737,-0.9998526477050269,0.43943101135898116,0.4150138028646963
183,0,0.763306908,64,29,12.3,1,10.0,87,7.0,29.85,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.5826374358005205,0.32791879277009667
183,1,0.559456399,64,29,12.3,4,10.0,83,8.0,29.85,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.31299146238204717,0.4894407097261407
183,1,0.355605889,64,29,12.3,4,10.0,75,0.0,29.87,2399,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.1264555482914803,0.6608995606375309
183,1,0.151755379,64,29,12.3,1,10.0,68,10.0,29.88,22313,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.02302969505543364,0.858369611909825
183,1,0.05209513,64,29,12.3,1,10.0,57,17.0,29.87,34373,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0027139025697169,0.9448134489551892
183,1,0.25594564,64,29,12.3,1,10.0,59,21.0,29.86,21804,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.06550817063500959,0.7679965089528179
183,1,0.459796149,64,29,12.3,1,10.0,75,18.0,29.88,1953,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.21141249863523018,0.591179569817832
183,0,0.663646659,64,29,12.3,1,10.0,81,10.0,29.93,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.44042688800186225,0.4143626298154608
184,0,0.764172336,61,29,14.4,2,10.0,81,7.0,29.92,0,0.25881904510252074,0.9659258262890683,-0.017166329754707124,-0.9998526477050269,0.5839593591076969,0.3238634046082746
184,1,0.560090703,61,29,14.4,4,10.0,80,10.0,29.92,0,0.8660254037844386,0.5000000000000001,-0.017166329754707124,-0.9998526477050269,0.3137015955870342,0.48890719605002336
184,1,0.35600907,61,29,14.4,4,9.0,81,9.0,29.94,2670,0.9659258262890683,-0.25881904510252063,-0.017166329754707124,-0.9998526477050269,0.12674245792226488,0.6605604447286755
184,1,0.151927438,61,29,14.4,1,10.0,65,14.0,29.96,27457,0.49999999999999994,-0.8660254037844387,-0.017166329754707124,-0.9998526477050269,0.023081946417243843,0.8582203704589212
184,1,0.052154195,61,29,14.4,1,10.0,59,20.0,29.95,34647,-0.2588190451025208,-0.9659258262890683,-0.017166329754707124,-0.9998526477050269,0.002720060056098025,0.9447622168412187
184,1,0.256235828,61,29,14.4,2,10.0,63,23.0,29.94,21996,-0.8660254037844385,-0.5000000000000004,-0.017166329754707124,-0.9998526477050269,0.06565679955084558,0.7599898061197289
184,1,0.46031746,61,29,14.4,1,10.0,80,20.0,29.95,2118,-0.9659258262890684,0.2588190451025203,-0.017166329754707124,-0.9998526477050269,0.21189216398085162,0.590727392308884
184,0,0.664399093,61,29,14.4,2,10.0,83,15.0,29.98,0,-0.5000000000000004,0.8660254037844384,-0.017166329754707124,-0.9998526477050269,0.44142615477922265,0.4095310909261046
185,0,0.764172336,64,27,11.0,3,10.0,86,10.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.03432760051324313,-0.9994106342455054,0.5839593591076969,0.32055867598982285
185,1,0.560090703,64,27,11.0,4,10.0,83,8.0,29.97,0,0.8660254037844386,0.5000000000000001,-0.03432760051324313,-0.9994106342455054,0.3137015955870342,0.48890719605002336
185,1,0.35600907,64,27,11.0,3,10.0,78,0.0,30.0,1643,0.9659258262890683,-0.25881904510252063,-0.03432760051324313,-0.9994106342455054,0.12674245792226488,0.6674412826945991
185,1,0.151927438,64,27,11.0,1,10.0,63,7.0,30.01,18585,0.49999999999999994,-0.8660254037844387,-0.03432760051324313,-0.9994106342455054,0.023081946417243843,0.8582203704589212
185,1,0.052154195,64,27,11.0,1,10.0,55,21.0,29.99,34902,-0.2588190451025208,-0.9659258262890683,-0.03432760051324313,-0.9994106342455054,0.002720060056098025,0.9447622168412187
185,1,0.256235828,64,27,11.0,1,10.0,57,17.0,29.97,21778,-0.8660254037844385,-0.5000000000000004,-0.03432760051324313,-0.9994106342455054,0.06565679955084558,0.7677448041413587
185,1,0.46031746,64,27,11.0,1,10.0,70,14.0,29.97,2075,-0.9659258262890684,0.2588190451025203,-0.03432760051324313,-0.9994106342455054,0.21189216398085162,0.590727392308884
185,0,0.664399093,64,27,11.0,1,10.0,78,11.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.03432760051324313,-0.9994106342455054,0.44142615477922265,0.41370997960902406
186,0,0.765039728,61,27,15.1,3,10.0,78,8.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.051478754770346045,-0.9986740898848305,0.585285785418314,0.31982151215598864
186,1,0.560726447,61,27,15.1,4,10.0,78,8.0,29.98,0,0.8660254037844386,0.5000000000000001,-0.051478754770346045,-0.9986740898848305,0.3144141483652438,0.4883724711885853
186,1,0.356413167,61,27,15.1,4,10.0,80,10.0,30.01,1093,0.9659258262890683,-0.25881904510252063,-0.051478754770346045,-0.9986740898848305,0.12703034561096987,0.6602205583713798
186,1,0.152099886,61,27,15.1,2,10.0,70,17.0,30.02,10324,0.49999999999999994,-0.8660254037844387,-0.051478754770346045,-0.9986740898848305,0.023134375321212992,0.8494034098618436
186,1,0.052213394,61,27,15.1,3,10.0,72,18.0,30.03,29059,-0.2588190451025208,-0.9659258262890683,-0.051478754770346045,-0.9986740898848305,0.002726238512999236,0.9256258004471585
186,1,0.256526674,61,27,15.1,1,10.0,63,21.0,30.02,21963,-0.8660254037844385,-0.5000000000000004,-0.051478754770346045,-0.9986740898848305,0.06580593447350228,0.7674925285903584
186,1,0.460839955,61,27,15.1,3,10.0,72,22.0,30.03,2095,-0.9659258262890684,0.2588190451025203,-0.051478754770346045,-0.9986740898848305,0.21237346412440206,0.5783494567487321
186,0,0.665153235,61,27,15.1,3,10.0,75,11.0,30.05,0,-0.5000000000000004,0.8660254037844384,-0.051478754770346045,-0.9986740898848305,0.4424288260309652,0.4047112853244501
187,0,0.766174801,62,27,15.8,4,10.0,75,11.0,30.04,0,0.25881904510252074,0.9659258262890683,-0.06861473800213432,-0.9976432316860063,0.5870238256873896,0.3155696722234195
187,1,0.561861521,62,27,15.8,3,10.0,75,14.0,30.03,0,0.8660254037844386,0.5000000000000001,-0.06861473800213432,-0.9976432316860063,0.31568836878043344,0.4924950277333621
187,1,0.357548241,62,27,15.8,2,10.0,70,13.0,30.04,7462,0.9659258262890683,-0.25881904510252063,-0.06861473800213432,-0.9976432316860063,0.12784074464219408,0.6730005517262796
187,1,0.15323496,62,27,15.8,1,10.0,56,17.0,30.05,29899,0.49999999999999994,-0.8660254037844387,-0.06861473800213432,-0.9976432316860063,0.0234809529662016,0.8570862450695573
187,1,0.05107832,62,27,15.8,0,10.0,51,22.0,30.03,35486,-0.2588190451025208,-0.9659258262890683,-0.06861473800213432,-0.9976432316860063,0.0026089947740224003,0.955247893962814
187,1,0.2553916,62,27,15.8,1,10.0,56,22.0,30.0,22253,-0.8660254037844385,-0.5000000000000004,-0.06861473800213432,-0.9976432316860063,0.06522486935056,0.7684770751159289
187,1,0.459704881,62,27,15.8,1,10.0,72,18.0,29.97,2065,-0.9659258262890684,0.2588190451025203,-0.06861473800213432,-0.9976432316860063,0.21132857761522417,0.5912587343412866
187,0,0.664018161,62,27,15.8,2,10.0,80,10.0,29.98,0,-0.5000000000000004,0.8660254037844384,-0.06861473800213432,-0.9976432316860063,0.4409201181378219,0.40985816822762544
188,0,0.767918089,62,27,12.9,3,10.0,78,13.0,29.95,0,0.25881904510252074,0.9659258262890683,-0.0857305001556945,-0.9963183634476755,0.589698191413412,0.3173753014116897
188,1,0.563139932,62,27,12.9,4,10.0,80,9.0,29.93,0,0.8660254037844386,0.5000000000000001,-0.0857305001556945,-0.9963183634476755,0.31712658301296465,0.486342486741689
188,1,0.358361775,62,27,12.9,1,10.0,78,0.0,29.94,2844,0.9659258262890683,-0.25881904510252063,-0.0857305001556945,-0.9963183634476755,0.12842316178115062,0.6791622568453802
188,1,0.153583618,62,27,12.9,1,10.0,65,18.0,29.96,21133,0.49999999999999994,-0.8660254037844387,-0.0857305001556945,-0.9963183634476755,0.023587927717969925,0.8567838242383936
188,1,0.051194539,62,27,12.9,2,10.0,65,22.0,29.97,29027,-0.2588190451025208,-0.9659258262890683,-0.0857305001556945,-0.9963183634476755,0.0026208808234225206,0.9360431476780011
188,1,0.255972696,62,27,12.9,2,10.0,63,18.0,29.93,22350,-0.8660254037844385,-0.5000000000000004,-0.0857305001556945,-0.9963183634476755,0.06552202109750842,0.7602157375313818
188,1,0.460750853,62,27,12.9,1,10.0,67,13.0,29.91,2045,-0.9659258262890684,0.2588190451025203,-0.0857305001556945,-0.9963183634476755,0.21229134854022763,0.5903514735825662
188,0,0.66552901,62,27,12.9,0,10.0,72,7.0,29.93,0,-0.5000000000000004,0.8660254037844384,-0.0857305001556945,-0.9963183634476755,0.4429288631515801,0.41689889514096234
189,0,0.767918089,64,28,17.7,0,10.0,78,6.0,29.92,0,0.25881904510252074,0.9659258262890683,-0.10282099713736044,-0.9946998756145891,0.589698191413412,0.32719103238318525
189,1,0.563139932,64,28,17.7,1,10.0,80,11.0,29.91,0,0.8660254037844386,0.5000000000000001,-0.10282099713736044,-0.9946998756145891,0.31712658301296465,0.5015406894523667
189,1,0.358361775,64,28,17.7,1,10.0,72,13.0,29.95,8087,0.9659258262890683,-0.25881904510252063,-0.10282099713736044,-0.9946998756145891,0.12842316178115062,0.6791622568453802
189,1,0.153583618,64,28,17.7,1,10.0,53,11.0,29.95,28523,0.49999999999999994,-0.8660254037844387,-0.10282099713736044,-0.9946998756145891,0.023587927717969925,0.8567838242383936
189,1,0.051194539,64,28,17.7,0,10.0,55,24.0,29.96,33563,-0.2588190451025208,-0.9659258262890683,-0.10282099713736044,-0.9946998756145891,0.0026208808234225206,0.9551460690591849
189,1,0.255972696,64,28,17.7,1,10.0,53,29.0,29.91,21125,-0.8660254037844385,-0.5000000000000004,-0.10282099713736044,-0.9946998756145891,0.06552202109750842,0.7679730409755796
189,1,0.460750853,64,28,17.7,2,10.0,70,17.0,29.91,1980,-0.9659258262890684,0.2588190451025203,-0.10282099713736044,-0.9946998756145891,0.21229134854022763,0.5843883273847625
189,0,0.66552901,64,28,17.7,1,10.0,80,22.0,29.94,0,-0.5000000000000004,0.8660254037844384,-0.10282099713736044,-0.9946998756145891,0.4429288631515801,0.41272990618955274
190,0,0.768792711,60,26,14.7,3,10.0,83,16.0,29.95,0,0.25881904510252074,0.9659258262890683,-0.11988119229922714,-0.99278824516254,0.5910422324867296,0.316631993072812
190,1,0.563781321,60,26,14.7,3,10.0,90,11.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.11988119229922714,-0.99278824516254,0.31784937790850504,0.49086346192667374
190,1,0.358769932,60,26,14.7,3,10.0,83,8.0,29.98,6537,0.9659258262890683,-0.25881904510252063,-0.11988119229922714,-0.99278824516254,0.12871586410728464,0.6650949299306732
190,1,0.153758542,60,26,14.7,3,10.0,75,16.0,30.01,29343,0.49999999999999994,-0.8660254037844387,-0.11988119229922714,-0.99278824516254,0.023641689237965762,0.839326398784535
190,1,0.051252847,60,26,14.7,1,10.0,59,24.0,29.99,34620,-0.2588190451025208,-0.9659258262890683,-0.11988119229922714,-0.99278824516254,0.0026268543256054086,0.9455440328653104
190,1,0.256264237,60,26,14.7,1,10.0,59,17.0,29.96,21575,-0.8660254037844385,-0.5000000000000004,-0.11988119229922714,-0.99278824516254,0.06567135916519218,0.7677201625917813
190,1,0.461275626,60,26,14.7,1,10.0,72,14.0,29.97,2026,-0.9659258262890684,0.2588190451025203,-0.11988119229922714,-0.99278824516254,0.21277520314169188,0.5898962931856377
190,0,0.666287016,60,26,14.7,1,10.0,78,17.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.11988119229922714,-0.99278824516254,0.4439383876901842,0.4120724229121088
191,0,0.770547945,61,28,14.6,3,10.0,83,9.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.13690605792347504,-0.990584035457797,0.5937441355437231,0.31514028571937064
191,1,0.565068493,61,28,14.6,1,10.0,86,9.0,29.98,0,0.8660254037844386,0.5000000000000001,-0.13690605792347504,-0.990584035457797,0.319302401781291,0.49986788395078674
191,1,0.359589041,61,28,14.6,1,10.0,75,10.0,29.99,2162,0.9659258262890683,-0.25881904510252063,-0.13690605792347504,-0.990584035457797,0.1293042784072997,0.6780977443323188
191,1,0.154109589,61,28,14.6,2,10.0,65,15.0,30.01,27381,0.49999999999999994,-0.8660254037844387,-0.13690605792347504,-0.990584035457797,0.02374976542174892,0.8476778309288625
191,1,0.051369863,61,28,14.6,3,10.0,65,21.0,30.01,32108,-0.2588190451025208,-0.9659258262890683,-0.13690605792347504,-0.990584035457797,0.0026388628246387692,0.9263426857146246
191,1,0.256849315,61,28,14.6,2,10.0,63,21.0,29.98,20796,-0.8660254037844385,-0.5000000000000004,-0.13690605792347504,-0.990584035457797,0.06597157061596924,0.7594630515481041
191,1,0.462328767,61,28,14.6,2,10.0,75,20.0,29.96,1995,-0.9659258262890684,0.2588190451025203,-0.13690605792347504,-0.990584035457797,0.21374788879574028,0.5830334927865876
191,0,0.667808219,61,28,14.6,3,10.0,87,22.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.13690605792347504,-0.990584035457797,0.4459678173639519,0.40245491429012126
192,0,0.770547945,62,28,13.3,4,10.0,90,18.0,29.99,0,0.25881904510252074,0.9659258262890683,-0.15389057670406148,-0.9880878960910772,0.5937441355437231,0.31189141679442867
192,1,0.565068493,62,28,13.3,3,10.0,93,7.0,29.99,0,0.8660254037844386,0.5000000000000001,-0.15389057670406148,-0.9880878960910772,0.319302401781291,0.4897695428608719
192,1,0.359589041,62,28,13.3,3,10.0,83,7.0,30.0,1846,0.9659258262890683,-0.25881904510252063,-0.15389057670406148,-0.9880878960910772,0.1293042784072997,0.664398800002373
192,1,0.154109589,62,28,13.3,3,10.0,68,13.0,30.02,22926,0.49999999999999994,-0.8660254037844387,-0.15389057670406148,-0.9880878960910772,0.02374976542174892,0.8390280571438741
192,1,0.051369863,62,28,13.3,3,10.0,53,18.0,30.02,30448,-0.2588190451025208,-0.9659258262890683,-0.15389057670406148,-0.9880878960910772,0.0026388628246387692,0.9263426857146246
192,1,0.256849315,62,28,13.3,4,10.0,65,23.0,30.01,14217,-0.8660254037844385,-0.5000000000000004,-0.15389057670406148,-0.9880878960910772,0.06597157061596924,0.7439638055981428
192,1,0.462328767,62,28,13.3,3,10.0,81,11.0,30.0,1398,-0.9659258262890684,0.2588190451025203,-0.15389057670406148,-0.9880878960910772,0.21374788879574028,0.5770841714316224
192,0,0.667808219,62,28,13.3,3,10.0,83,16.0,30.0,0,-0.5000000000000004,0.8660254037844384,-0.15389057670406148,-0.9880878960910772,0.4459678173639519,0.40245491429012126
193,0,0.771428571,62,28,16.1,3,10.0,90,9.0,30.01,0,0.25881904510252074,0.9659258262890683,-0.17082974322534417,-0.985300562686109,0.5951020401551019,0.31439187480673353
193,1,0.565714286,62,28,16.1,3,10.0,93,14.0,30.02,0,0.8660254037844386,0.5000000000000001,-0.17082974322534417,-0.985300562686109,0.3200326533844897,0.48922070768168724
193,1,0.36,62,28,16.1,3,10.0,93,11.0,30.05,6342,0.9659258262890683,-0.25881904510252063,-0.17082974322534417,-0.985300562686109,0.1296,0.6640495414065032
193,1,0.154285714,62,28,16.1,2,10.0,65,14.0,30.07,28764,0.49999999999999994,-0.8660254037844387,-0.17082974322534417,-0.985300562686109,0.023804081544489795,0.8475266058027761
193,1,0.051428571,62,28,16.1,2,10.0,55,20.0,30.07,33909,-0.2588190451025208,-0.9659258262890683,-0.17082974322534417,-0.985300562686109,0.002644897915102041,0.9358422022204667
193,1,0.257142857,62,28,16.1,2,10.0,53,28.0,30.05,21038,-0.8660254037844385,-0.5000000000000004,-0.17082974322534417,-0.985300562686109,0.06612244890612246,0.7592110093850855
193,1,0.462857143,62,28,16.1,2,10.0,67,23.0,30.04,2011,-0.9659258262890684,0.2588190451025203,-0.17082974322534417,-0.985300562686109,0.21423673482612246,0.5825798165497045
193,0,0.668571429,62,28,16.1,0,10.0,78,17.0,30.05,0,-0.5000000000000004,0.8660254037844384,-0.17082974322534417,-0.985300562686109,0.446987755675102,0.4142332895044115
194,0,0.774341352,70,28,10.6,0,10.0,83,10.0,30.02,0,0.25881904510252074,0.9659258262890683,-0.1877185654371986,-0.9822228566828407,0.5996045294171879,0.32156331113313763
194,1,0.568155785,70,28,10.6,1,10.0,86,6.0,30.0,0,0.8660254037844386,0.5000000000000001,-0.1877185654371986,-0.9822228566828407,0.32280099602896617,0.4971900121891031
194,1,0.361970218,70,28,10.6,1,10.0,70,0.0,30.03,8059,0.9659258262890683,-0.25881904510252063,-0.1877185654371986,-0.9822228566828407,0.13102243871896754,0.6760323463564
194,1,0.155784651,70,28,10.6,0,10.0,63,3.0,30.01,28056,0.49999999999999994,-0.8660254037844387,-0.1877185654371986,-0.9822228566828407,0.0242688574871918,0.8635097783067645
194,1,0.050400916,70,28,10.6,0,10.0,28,13.0,29.95,32729,-0.2588190451025208,-0.9659258262890683,-0.1877185654371986,-0.9822228566828407,0.002540252333639056,0.9558413993020266
194,1,0.256586483,70,28,10.6,0,10.0,34,23.0,29.91,20746,-0.8660254037844385,-0.5000000000000004,-0.1877185654371986,-0.9822228566828407,0.06583662325830927,0.7751925769108177
194,1,0.46277205,70,28,10.6,0,10.0,54,24.0,29.88,1753,-0.9659258262890684,0.2588190451025203,-0.1877185654371986,-0.9822228566828407,0.21415797026120248,0.5945437545196087
194,0,0.668957617,70,28,10.6,0,10.0,65,9.0,29.89,0,-0.5000000000000004,0.8660254037844384,-0.1877185654371986,-0.9822228566828407,0.44750429334231867,0.4138949321283998
195,0,0.774341352,73,30,10.4,0,10.0,72,5.0,29.87,0,0.25881904510252074,0.9659258262890683,-0.20455206612620058,-0.9788556850953579,0.5996045294171879,0.32156331113313763
195,1,0.568155785,73,30,10.4,1,10.0,72,6.0,29.85,0,0.8660254037844386,0.5000000000000001,-0.20455206612620058,-0.9788556850953579,0.32280099602896617,0.4971900121891031
195,1,0.361970218,73,30,10.4,1,10.0,63,0.0,29.86,7896,0.9659258262890683,-0.25881904510252063,-0.20455206612620058,-0.9788556850953579,0.13102243871896754,0.6760323463564
195,1,0.155784651,73,30,10.4,0,10.0,64,5.0,29.86,27500,0.49999999999999994,-0.8660254037844387,-0.20455206612620058,-0.9788556850953579,0.0242688574871918,0.8635097783067645
195,1,0.050400916,73,30,10.4,0,10.0,33,13.0,29.83,32195,-0.2588190451025208,-0.9659258262890683,-0.20455206612620058,-0.9788556850953579,0.002540252333639056,0.9558413993020266
195,1,0.256586483,73,30,10.4,0,10.0,43,22.0,29.81,20315,-0.8660254037844385,-0.5000000000000004,-0.20455206612620058,-0.9788556850953579,0.06583662325830927,0.7751925769108177
195,1,0.46277205,73,30,10.4,1,10.0,68,18.0,29.82,1952,-0.9659258262890684,0.2588190451025203,-0.20455206612620058,-0.9788556850953579,0.21415797026120248,0.5885983169744127
195,0,0.668957617,73,30,10.4,1,10.0,81,11.0,29.87,0,-0.5000000000000004,0.8660254037844384,-0.20455206612620058,-0.9788556850953579,0.44750429334231867,0.4097559828071158
196,0,0.776119403,62,30,14.7,1,10.0,87,11.0,29.86,0,0.25881904510252074,0.9659258262890683,-0.22132528438243218,-0.9752000402445826,0.6023613277130765,0.31680542268485284
196,0,0.56946039,62,30,14.7,1,10.0,90,9.0,29.88,0,0.8660254037844386,0.5000000000000001,-0.22132528438243218,-0.9752000402445826,0.3242851357789521,0.4960584169627198
196,1,0.362801378,62,30,14.7,1,10.0,84,10.0,29.93,2734,0.9659258262890683,-0.25881904510252063,-0.22132528438243218,-0.9752000402445826,0.13162483987869888,0.6753114103732014
196,1,0.156142365,62,30,14.7,1,10.0,63,14.0,29.96,20080,0.49999999999999994,-0.8660254037844387,-0.22132528438243218,-0.9752000402445826,0.024380438147793226,0.8545644046510683
196,1,0.050516648,62,30,14.7,1,10.0,59,18.0,29.96,34591,-0.2588190451025208,-0.9659258262890683,-0.22132528438243218,-0.9752000402445826,0.0025519317251559035,0.9461826010710648
196,1,0.25717566,62,30,14.7,1,10.0,68,23.0,29.94,21875,-0.8660254037844385,-0.5000000000000004,-0.22132528438243218,-0.9752000402445826,0.06613932009643558,0.7669296076605832
196,1,0.463834673,62,30,14.7,1,10.0,83,18.0,29.96,2232,-0.9659258262890684,0.2588190451025203,-0.22132528438243218,-0.9752000402445826,0.21514260387701692,0.5876766133827162
196,0,0.670493685,62,30,14.7,1,10.0,93,15.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.22132528438243218,-0.9752000402445826,0.44956178162487914,0.4084236199722347
197,0,0.777011494,60,30,13.0,1,10.0,96,11.0,29.99,0,0.25881904510252074,0.9659258262890683,-0.23803327706148514,-0.9712569994658315,0.6037468618081121,0.31603163604667545
197,0,0.570114943,60,30,13.0,1,10.0,93,10.0,30.0,0,0.8660254037844386,0.5000000000000001,-0.23803327706148514,-0.9712569994658315,0.3250310482318932,0.4954906672988639
197,1,0.363218391,60,30,13.0,1,10.0,90,8.0,30.04,1861,0.9659258262890683,-0.25881904510252063,-0.23803327706148514,-0.9712569994658315,0.13192759956062886,0.6749496994184376
197,1,0.156321839,60,30,13.0,1,10.0,73,13.0,30.05,26433,0.49999999999999994,-0.8660254037844387,-0.23803327706148514,-0.9712569994658315,0.02443651734834192,0.8544087315380112
197,1,0.050574713,60,30,13.0,1,10.0,59,16.0,30.03,33639,-0.2588190451025208,-0.9659258262890683,-0.23803327706148514,-0.9712569994658315,0.002557801595032369,0.9461322363424152
197,1,0.257471264,60,30,13.0,1,10.0,61,18.0,29.98,21208,-0.8660254037844385,-0.5000000000000004,-0.23803327706148514,-0.9712569994658315,0.06629145178575768,0.7666732050902267
197,1,0.464367816,60,30,13.0,1,10.0,83,20.0,29.99,1992,-0.9659258262890684,0.2588190451025203,-0.23803327706148514,-0.9712569994658315,0.21563746853660984,0.587214172970653
